year,country,player_id,player_name,dob,position
"1978","Tunisia","46420","Agrebi Ben Rehaiem","20/03/1951","MF"
"1978","Tunisia","45160","Mohamed Akid","05/07/1949","FW"
"1978","Tunisia","48487","Tarek Dhiab","15/07/1954","MF"
"1978","Tunisia","46404","Raouf Ben Aziza","23/09/1953","FW"
"1978","Tunisia","190005","Khemais Labidi","30/08/1950","MF"
"1978","Tunisia","181280","Nejib Liman","12/06/1953","FW"
"1978","Tunisia","51901","Salah Karoui","11/09/1951","FW"
"1978","Tunisia","69702","Mohamed Ben Moussa","05/04/1954","FW"
"1978","Tunisia","69703","Ohman Chehaibi","23/12/1954","FW"
"1978","Tunisia","49025","Ridha Ellouz","27/04/1953","DF"
"1978","Tunisia","47582","Kamel Chebali","09/03/1954","DF"
"1978","Tunisia","50660","Mokhtar Hasni","19/03/1952","FW"
"1978","Tunisia","51499","Omar Jebali","24/12/1956","DF"
"1978","Tunisia","46403","Lamine Ben Aziza","10/11/1952","GK"
"1978","Tunisia","54917","Mokhtar Naili","03/09/1953","GK"
"1982","Algeria","47436","Mahdi Cerbah","03/01/1953","GK"
"1982","Algeria","50294","Mahmoud Guendouz","24/02/1953","DF"
"1982","Algeria","52438","Mustafa Kouici","16/04/1954","DF"
"1982","Algeria","52445","Noureddine Kourichi","12/04/1954","DF"
"1982","Algeria","54142","Chaabane Merzekane","08/03/1959","DF"
"1982","Algeria","46432","Ali Bencheikh","09/01/1955","MF"
"1982","Algeria","45875","Salah Assad","10/06/1958","FW"
"1982","Algeria","49326","Ali Fergani","21/09/1952","MF"
"1982","Algeria","46465","Tedj Bensaoula","01/12/1954","FW"
"1982","Algeria","43897","Lakhdar Belloumi","29/12/1958","MF"
"1982","Algeria","53379","Rabah Madjer","15/02/1958","FW"
"1982","Algeria","52744","Salah Larbes","16/09/1952","DF"
"1982","Algeria","60097","Hocine Yahi","25/04/1960","MF"
"1982","Algeria","60352","Djamel Zidane","28/04/1955","MF"
"1982","Algeria","48177","Mustafa Dahleb","08/02/1952","MF"
"1982","Algeria","53585","Faouzi Mansouri","17/01/1956","DF"
"1982","Algeria","51004","Abdelkader Horr","10/11/1953","DF"
"1982","Algeria","53674","Karim Maroc","05/03/1958","MF"
"1982","Algeria","58989","Djamel Tlemcani","16/04/1955","MF"
"1982","Algeria","46858","Abdelmajid Bourebbou","16/03/1951","FW"
"1982","Algeria","45515","Mourad Amara","19/02/1959","GK"
"1982","Algeria","46468","Yacine Bentala","24/09/1955","GK"
"1982","Argentina","174354","Osvaldo Ardiles","03/08/1952","MF"
"1982","Argentina","69415","Hector Baley","16/11/1950","GK"
"1982","Argentina","46212","Juan Barbas","23/08/1959","MF"
"1982","Argentina","174395","Daniel Bertoni","14/03/1955","FW"
"1982","Argentina","174447","Gabriel Calderon","07/02/1960","FW"
"1982","Argentina","174500","Ramon Diaz","29/08/1959","FW"
"1982","Argentina","44105","Ubaldo Fillol","21/07/1950","GK"
"1982","Argentina","44126","Luis Galvan","24/02/1948","DF"
"1982","Argentina","44124","Americo Gallego","25/04/1955","MF"
"1982","Argentina","174732","Diego Maradona","30/10/1960","MF"
"1982","Argentina","174658","Mario Kempes","15/07/1954","FW"
"1982","Argentina","69416","Patricio Hernandez","16/08/1956","MF"
"1982","Argentina","174816","Julio Olarticoechea","18/10/1958","DF"
"1982","Argentina","174817","Jorge Olguin","17/05/1952","DF"
"1982","Argentina","174840","Daniel Passarella","25/05/1953","DF"
"1982","Argentina","174885","Nery Pumpido","30/07/1957","GK"
"1982","Argentina","57543","Santiago Santamaria","22/08/1952","FW"
"1982","Argentina","44683","Alberto Tarantini","03/12/1955","DF"
"1982","Argentina","39662","Enzo Trossero","23/05/1953","DF"
"1982","Argentina","44707","Jorge Valdano","04/10/1955","FW"
"1982","Argentina","44710","Jose Valencia","03/10/1955","FW"
"1982","Argentina","69417","Jose Van Tuyne","13/12/1954","DF"
"1982","Austria","174674","Friedl Koncilia","25/02/1948","GK"
"1982","Austria","52493","Bernd Krauss","08/05/1957","DF"
"1982","Austria","55413","Erich Obermayer","23/01/1953","DF"
"1982","Austria","48356","Josef Degeorgi","19/01/1960","DF"
"1982","Austria","174856","Bruno Pezzey","03/02/1955","DF"
"1982","Austria","50700","Roland Hattenberger","07/12/1948","MF"
"1982","Austria","44607","Walter Schachner","01/02/1957","FW"
"1982","Austria","174881","Herbert Prohaska","08/08/1955","MF"
"1982","Austria","52483","Hans Krankl","14/02/1953","FW"
"1982","Austria","50899","Reinhold Hintermaier","14/02/1956","MF"
"1982","Austria","51461","Kurt Jara","14/10/1950","MF"
"1982","Austria","56258","Andy Pichler","04/10/1955","MF"
"1982","Austria","50452","Max Hagmayr","16/11/1956","FW"
"1982","Austria","160339","Ernst Baumeister","22/01/1957","MF"
"1982","Austria","48563","Hans Dihanich","24/10/1958","MF"
"1982","Austria","54150","Gerald Messlender","01/10/1961","DF"
"1982","Austria","56439","Johann Pregesbauer","08/06/1958","DF"
"1982","Austria","51717","Gernot Jurtin","09/09/1955","FW"
"1982","Austria","59852","Heribert Weber","28/06/1955","DF"
"1982","Austria","59895","Kurt Welzl","06/11/1954","FW"
"1982","Austria","49394","Herbert Feurer","14/01/1954","GK"
"1982","Austria","174707","Klaus Lindenberger","28/05/1957","GK"
"1982","Belgium","174857","Jean Marie Pfaff","04/12/1953","GK"
"1982","Belgium","174557","Eric Gerets","18/05/1954","DF"
"1982","Belgium","54248","Luc Millecamps","10/09/1951","DF"
"1982","Belgium","54021","Walter Meeuws","11/07/1951","DF"
"1982","Belgium","56809","Michel Renquin","03/11/1955","DF"
"1982","Belgium","44728","Frank Vercauteren","28/10/1956","MF"
"1982","Belgium","59443","Rene Vandereycken","22/07/1953","MF"
"1982","Belgium","59429","Wilfried Van Moer","01/03/1945","MF"
"1982","Belgium","44723","Erwin Vandenbergh","26/01/1959","FW"
"1982","Belgium","47861","Ludo Coeck","25/09/1955","MF"
"1982","Belgium","43988","Jan Ceulemans","28/02/1957","FW"
"1982","Belgium","48133","Theo Custers","10/08/1950","GK"
"1982","Belgium","69418","Francois Van Der Elst","01/12/1954","FW"
"1982","Belgium","46049","Marc Baecke","24/07/1956","DF"
"1982","Belgium","48325","Maurits De Schrijver","26/06/1951","DF"
"1982","Belgium","56348","Gerard Plessers","30/03/1959","DF"
"1982","Belgium","59565","Rene Verheyen","20/03/1952","MF"
"1982","Belgium","54419","Raymond Mommens","27/12/1958","MF"
"1982","Belgium","54249","Marc Millecamps","09/10/1950","MF"
"1982","Belgium","59444","Guy Vandersmissen","25/12/1957","FW"
"1982","Belgium","48143","Alex Czerniatynski","28/07/1960","FW"
"1982","Belgium","54723","Jacques Munaron","08/09/1956","GK"
"1982","Brazil","59772","Waldir Peres","02/01/1951","GK"
"1982","Brazil","181323","Leandro","17/03/1959","DF"
"1982","Brazil","63648","Oscar","20/06/1954","DF"
"1982","Brazil","49375","Luizinho","22/10/1958","DF"
"1982","Brazil","63649","Toninho Cerezo","21/04/1955","MF"
"1982","Brazil","252326","Junior","29/06/1954","DF"
"1982","Brazil","63750","Paulo Isidoro","03/08/1953","MF"
"1982","Brazil","63627","Socrates","19/02/1954","MF"
"1982","Brazil","63736","Serginho","23/12/1953","FW"
"1982","Brazil","63650","Zico","03/03/1953","MF"
"1982","Brazil","63651","Eder","25/05/1957","MF"
"1982","Brazil","181187","Paulo Sergio","24/07/1954","GK"
"1982","Brazil","63737","Edevaldo","28/01/1958","DF"
"1982","Brazil","181188","Juninho Fonseca","29/08/1958","DF"
"1982","Brazil","63630","Falcao","16/10/1953","MF"
"1982","Brazil","179502","Edinho","05/06/1955","DF"
"1982","Brazil","69513","Pedrinho","22/10/1957","DF"
"1982","Brazil","69514","Batista","08/03/1955","MF"
"1982","Brazil","69515","Renato","21/02/1957","MF"
"1982","Brazil","63914","Roberto Dinamite","13/04/1954","FW"
"1982","Brazil","63751","Dirceu","15/06/1952","FW"
"1982","Brazil","63623","Carlos","04/03/1956","GK"
"1982","Cameroon","174794","Thomas Nkono","20/07/1956","GK"
"1982","Cameroon","51756","Michel Kaham","01/06/1952","DF"
"1982","Cameroon","49072","Edmond Enoka","17/12/1955","DF"
"1982","Cameroon","54860","Rene Ndjeya","09/10/1953","DF"
"1982","Cameroon","192472","Jean Onana","13/10/1951","DF"
"1982","Cameroon","174684","Emmanuel Kunde","15/07/1956","DF"
"1982","Cameroon","53912","Ephrem Mbom","18/07/1954","DF"
"1982","Cameroon","53311","Gregoire Mbida","27/01/1952","MF"
"1982","Cameroon","79318","Roger Milla","20/05/1952","FW"
"1982","Cameroon","59014","Jean Pierre Tokoto","26/01/1948","FW"
"1982","Cameroon","59099","Charles Toube","22/01/1958","MF"
"1982","Cameroon","174387","Joseph Antoine Bell","08/10/1954","GK"
"1982","Cameroon","46069","Paul Bahoken","07/07/1955","FW"
"1982","Cameroon","44895","Theophile Abega","09/07/1954","MF"
"1982","Cameroon","48712","Francois Ndoumbe Lea","30/01/1954","DF"
"1982","Cameroon","45705","Ibrahim Aoudou","23/08/1955","DF"
"1982","Cameroon","51817","Joseph Kamga","17/08/1953","MF"
"1982","Cameroon","54870","Jacques Nguea","08/11/1955","FW"
"1982","Cameroon","49051","Joseph Enanga","18/11/1956","MF"
"1982","Cameroon","49194","Alain Eyobo Makongo","17/10/1961","FW"
"1982","Cameroon","48832","Ernest Ebongue","15/05/1962","FW"
"1982","Cameroon","181176","Simon Tchobang","31/08/1951","GK"
"1982","Chile","59993","Oscar Wirth","05/11/1955","GK"
"1982","Chile","49802","Lizardo Garrido","25/08/1957","DF"
"1982","Chile","59360","Rene Valenzuela","20/04/1955","DF"
"1982","Chile","46590","Vladimir Bigorra","09/08/1954","DF"
"1982","Chile","49415","Elias Figueroa","25/10/1946","DF"
"1982","Chile","48755","Rodolfo Dubo","11/09/1953","MF"
"1982","Chile","46767","Eduardo Bonvallet","13/01/1955","MF"
"1982","Chile","56923","Carlos Rivas","24/05/1953","MF"
"1982","Chile","52964","Juan Letelier","20/05/1959","FW"
"1982","Chile","58290","Mario Soto","10/07/1950","DF"
"1982","Chile","54559","Gustavo Moscoso","10/08/1955","FW"
"1982","Chile","47976","Marco Cornez","15/10/1957","GK"
"1982","Chile","47407","Carlos Caszely","05/07/1950","FW"
"1982","Chile","55638","Raul Ormeno","21/06/1958","MF"
"1982","Chile","60114","Patricio Yanez","20/01/1961","FW"
"1982","Chile","57061","Manuel Rojas","13/06/1954","MF"
"1982","Chile","69365","Oscar Rojas","15/11/1958","DF"
"1982","Chile","49704","Mario Galindo","10/08/1951","DF"
"1982","Chile","49117","Enzo Escobar","10/11/1951","DF"
"1982","Chile","55032","Miguel Neira","09/10/1952","MF"
"1982","Chile","49739","Miguel Gamboa","21/06/1951","FW"
"1982","Chile","55679","Mario Osben","14/07/1950","GK"
"1982","Czechoslovakia","57812","Stanislav Seman","08/08/1952","GK"
"1982","Czechoslovakia","51408","Frantisek Jakubec","12/04/1956","DF"
"1982","Czechoslovakia","49397","Jan Fiala","19/05/1956","DF"
"1982","Czechoslovakia","174647","Ladislav Jurkemik","20/07/1953","DF"
"1982","Czechoslovakia","46236","Jozef Barmos","28/08/1954","DF"
"1982","Czechoslovakia","59700","Rostilav Vojacek","23/02/1949","DF"
"1982","Czechoslovakia","52466","Jan Kozak","17/04/1954","MF"
"1982","Czechoslovakia","174835","Antonin Panenka","02/12/1948","MF"
"1982","Czechoslovakia","59682","Ladislav Vizek","22/01/1955","FW"
"1982","Czechoslovakia","52515","Tomas Kriz","17/03/1959","FW"
"1982","Czechoslovakia","174798","Zdenek Nehoda","09/05/1952","FW"
"1982","Czechoslovakia","46577","Premysl Bicovsky","18/08/1950","MF"
"1982","Czechoslovakia","46488","Jan Berger","27/11/1955","MF"
"1982","Czechoslovakia","56569","Libor Radimec","22/05/1950","DF"
"1982","Czechoslovakia","52565","Jozef Kukucka","13/03/1957","DF"
"1982","Czechoslovakia","47486","Pavel Chaloupka","04/05/1959","MF"
"1982","Czechoslovakia","58372","Frantisek Stambacher","13/02/1953","MF"
"1982","Czechoslovakia","51435","Petr Janecka","25/11/1957","FW"
"1982","Czechoslovakia","53787","Marian Masny","13/08/1950","FW"
"1982","Czechoslovakia","56210","Vlastimil Petrzela","20/07/1953","FW"
"1982","Czechoslovakia","51058","Zdenek Hruska","25/07/1954","GK"
"1982","Czechoslovakia","58495","Karel Stromsik","12/04/1958","GK"
"1982","El Salvador","50311","Luis Guevara Mora","02/09/1961","GK"
"1982","El Salvador","47387","Mario Castillo","30/10/1951","DF"
"1982","El Salvador","51680","Jose Jovel","26/05/1951","DF"
"1982","El Salvador","56757","Carlos Recinos","30/06/1950","DF"
"1982","El Salvador","49213","Ramon Fagoaga","12/01/1952","DF"
"1982","El Salvador","59552","Joaquin Ventura","27/10/1956","MF"
"1982","El Salvador","45728","Silvio Aquino","30/06/1949","MF"
"1982","El Salvador","57200","Jose Rugamas","05/06/1953","MF"
"1982","El Salvador","50816","Francisco Hernandez","11/12/1958","FW"
"1982","El Salvador","51077","Jose Huezo","06/06/1956","MF"
"1982","El Salvador","50137","Jorge Gonzalez","13/05/1958","FW"
"1982","El Salvador","55706","Francisco Osorto","20/03/1957","DF"
"1982","El Salvador","56928","Jose Rivas","12/05/1958","FW"
"1982","El Salvador","56661","Luis Ramirez","06/01/1954","FW"
"1982","El Salvador","57018","Jaime Rodriguez","17/01/1959","DF"
"1982","El Salvador","45388","Mauricio Alfaro","13/02/1956","MF"
"1982","El Salvador","53198","Guillermo Ragazzone","05/01/1956","FW"
"1982","El Salvador","48536","Miguel Angel Diaz","27/01/1957","DF"
"1982","El Salvador","69421","Julio Hernandez","31/01/1958","GK"
"1982","El Salvador","54728","Jose Munguia","28/10/1959","GK"
"1982","England","47831","Ray Clemence","05/08/1948","GK"
"1982","England","159839","Viv Anderson","29/07/1956","DF"
"1982","England","251866","Trevor Brooking","02/10/1948","MF"
"1982","England","174441","Terry Butcher","28/12/1958","DF"
"1982","England","47954","Steve Coppell","09/07/1955","MF"
"1982","England","49550","Steve Foster","24/09/1957","DF"
"1982","England","174653","Kevin Keegan","14/02/1951","FW"
"1982","England","49571","Trevor Francis","19/04/1954","FW"
"1982","England","174608","Glenn Hoddle","27/10/1957","MF"
"1982","England","53939","Terry Mcdermott","08/12/1951","MF"
"1982","England","53649","Paul Mariner","22/05/1953","FW"
"1982","England","54257","Mick Mills","04/01/1949","DF"
"1982","England","47989","Joe Corrigan","18/11/1948","GK"
"1982","England","55014","Philip Neal","20/02/1951","DF"
"1982","England","56946","Graham Rix","23/10/1957","MF"
"1982","England","44573","Bryan Robson","11/01/1957","MF"
"1982","England","57540","Kenny Sansom","26/09/1958","DF"
"1982","England","58935","Phil Thompson","21/01/1954","DF"
"1982","England","44753","Ray Wilkins","14/09/1956","MF"
"1982","England","217193","Peter Withe","30/08/1951","FW"
"1982","England","60037","Tony Woodcock","06/12/1955","FW"
"1982","England","44637","Peter Shilton","18/09/1949","GK"
"1982","France","46208","Dominique Baratelli","26/12/1947","GK"
"1982","France","45546","Manuel Amoros","01/02/1962","DF"
"1982","France","46312","Patrick Battiston","12/03/1957","DF"
"1982","France","174423","Maxime Bossis","26/06/1955","DF"
"1982","France","51455","Gerard Janvion","21/08/1953","DF"
"1982","France","53164","Christian Lopez","15/03/1953","DF"
"1982","France","53443","Philippe Mahut","04/03/1956","DF"
"1982","France","44701","Marius Tresor","15/01/1950","DF"
"1982","France","174554","Bernard Genghini","18/01/1958","MF"
"1982","France","28528","Michel Platini","21/06/1955","MF"
"1982","France","49971","Rene Girard","04/04/1954","MF"
"1982","France","174563","Alain Giresse","02/09/1952","MF"
"1982","France","52754","Jean Francois Larios","27/08/1956","MF"
"1982","France","44690","Jean Tigana","23/06/1955","MF"
"1982","France","46392","Bruno Bellone","14/03/1962","FW"
"1982","France","48030","Alain Couriol","24/10/1958","FW"
"1982","France","174688","Bernard Lacombe","15/08/1952","FW"
"1982","France","44577","Dominique Rocheteau","14/01/1955","FW"
"1982","France","58116","Didier Six","21/08/1954","FW"
"1982","France","58227","Gerard Soler","29/05/1954","FW"
"1982","France","47374","Jean Castaneda","20/03/1957","GK"
"1982","France","49163","Jean Luc Ettori","29/07/1955","GK"
"1982","Germany FR","57737","Harald Schumacher","06/03/1954","GK"
"1982","Germany FR","174429","Hans Peter Briegel","11/10/1955","DF"
"1982","Germany FR","174428","Paul Breitner","05/09/1951","MF"
"1982","Germany FR","44112","Karl Heinz Foerster","25/07/1958","DF"
"1982","Germany FR","174545","Bernd Foerster","03/05/1956","DF"
"1982","Germany FR","174510","Wolfgang Dremmler","12/07/1954","MF"
"1982","Germany FR","174711","Pierre Littbarski","16/04/1960","MF"
"1982","Germany FR","44107","Klaus Fischer","27/12/1949","FW"
"1982","Germany FR","174619","Horst Hrubesch","17/04/1951","FW"
"1982","Germany FR","174791","Hansi Mueller","27/07/1957","MF"
"1982","Germany FR","44587","Karl-heinz Rummenigge","25/09/1955","FW"
"1982","Germany FR","50560","Wilfried Hannes","17/05/1957","DF"
"1982","Germany FR","56785","Uwe Reinders","19/01/1955","FW"
"1982","Germany FR","174724","Felix Magath","26/07/1953","MF"
"1982","Germany FR","44664","Uli Stielike","15/11/1954","DF"
"1982","Germany FR","69363","Thomas Allofs","17/11/1959","FW"
"1982","Germany FR","69364","Stephan Engels","06/09/1960","MF"
"1982","Germany FR","174742","Lothar Matthaeus","21/03/1961","MF"
"1982","Germany FR","50881","Holger Hieronymus","22/02/1959","DF"
"1982","Germany FR","44249","Manfred Kaltz","06/01/1953","DF"
"1982","Germany FR","49579","Bernd Franke","12/02/1948","GK"
"1982","Germany FR","51231","Eike Immel","27/11/1960","GK"
"1982","Honduras","54994","Jose Nazar","07/09/1953","GK"
"1982","Honduras","50378","Cesar Gutierrez","07/05/1954","DF"
"1982","Honduras","59648","Jaime Villegas","05/07/1950","DF"
"1982","Honduras","47049","Jose Bulnes","21/10/1946","DF"
"1982","Honduras","192242","Allan Costly","13/02/1954","DF"
"1982","Honduras","53616","Ramon Maradiaga","30/10/1954","MF"
"1982","Honduras","52681","Eduardo Laing","27/12/1958","FW"
"1982","Honduras","59019","Javier Toledo","30/09/1959","MF"
"1982","Honduras","46545","Porfirio Betancourt","10/10/1957","FW"
"1982","Honduras","49416","Jose Figueroa","15/12/1959","FW"
"1982","Honduras","47034","David Bueso","05/05/1955","MF"
"1982","Honduras","48740","Domingo Drummond","14/04/1957","DF"
"1982","Honduras","54489","Prudencio Norales","20/04/1956","FW"
"1982","Honduras","48088","Juan Cruz","27/02/1959","MF"
"1982","Honduras","60317","Hector Zelaya","12/07/1957","MF"
"1982","Honduras","69442","Roberto Bailey","10/08/1952","MF"
"1982","Honduras","48081","Jose Cruz","12/06/1949","DF"
"1982","Honduras","47135","Carlos Cabellero","05/12/1958","FW"
"1982","Honduras","50342","Celso Guity","07/08/1955","FW"
"1982","Honduras","60142","Gilberto Yearwood","15/03/1956","MF"
"1982","Honduras","45837","Julio Cesar Arzu","05/06/1954","GK"
"1982","Honduras","181186","Jimmy Steward","09/12/1946","GK"
"1982","Hungary","54153","Ferenc Meszaros","11/04/1950","GK"
"1982","Hungary","53748","Gyozo Martos","15/12/1949","DF"
"1982","Hungary","174367","Laszlo Balint","01/02/1948","DF"
"1982","Hungary","59088","Jozsef Toth","02/12/1951","DF"
"1982","Hungary","54710","Sandor Muller","21/09/1948","MF"
"1982","Hungary","49752","Imre Garaba","29/07/1958","DF"
"1982","Hungary","44094","Laszlo Fazekas","15/10/1947","FW"
"1982","Hungary","174810","Tibor Nyilasi","18/01/1955","MF"
"1982","Hungary","44697","Andras Torocsik","01/05/1955","FW"
"1982","Hungary","69419","Laszlo Kiss","12/03/1956","FW"
"1982","Hungary","56368","Gabor Poloskei","11/10/1961","FW"
"1982","Hungary","58660","Lazar Szentes","12/12/1955","FW"
"1982","Hungary","56548","Tibor Rab","02/10/1955","DF"
"1982","Hungary","57426","Sandor Sallai","26/03/1960","DF"
"1982","Hungary","46705","Bela Bodonyi","14/09/1956","FW"
"1982","Hungary","48092","Ferenc Csongradi","29/03/1956","MF"
"1982","Hungary","48090","Karoly Csapo","23/02/1952","MF"
"1982","Hungary","52049","Attila Kerekes","04/04/1954","DF"
"1982","Hungary","59460","Jozsef Varga","09/10/1954","DF"
"1982","Hungary","48096","Jozsef Csuhay","12/07/1957","DF"
"1982","Hungary","51964","Bela Katzirz","27/07/1953","GK"
"1982","Hungary","52246","Imre Kiss","10/08/1957","GK"
"1982","Italy","174348","Carlo Ancelotti","10/06/1959","MF"
"1982","Italy","44786","Dino Zoff","28/02/1942","GK"
"1982","Italy","174375","Franco Baresi","08/05/1960","DF"
"1982","Italy","174391","Giuseppe Bergomi","22/12/1963","DF"
"1982","Italy","174446","Antonio Cabrini","08/10/1957","DF"
"1982","Italy","174475","Fulvio Collovati","09/05/1957","DF"
"1982","Italy","174555","Claudio Gentile","27/09/1953","DF"
"1982","Italy","44620","Gaetano Scirea","25/05/1953","DF"
"1982","Italy","44734","Pietro Vierchowod","06/04/1959","DF"
"1982","Italy","174352","Giancarlo Antognoni","01/04/1954","MF"
"1982","Italy","174508","Giuseppe Dossena","02/05/1958","MF"
"1982","Italy","174734","Giampiero Marini","25/02/1951","MF"
"1982","Italy","174419","Ivano Bordon","13/04/1951","GK"
"1982","Italy","174824","Gabriele Oriali","25/11/1952","MF"
"1982","Italy","44684","Marco Tardelli","24/09/1954","MF"
"1982","Italy","174462","Franco Causio","01/02/1949","MF"
"1982","Italy","174477","Bruno Conti","13/03/1955","MF"
"1982","Italy","106610","Daniele Massaro","23/05/1961","MF"
"1982","Italy","174342","Alessandro Altobelli","28/11/1955","FW"
"1982","Italy","174574","Francesco Graziani","16/12/1952","FW"
"1982","Italy","44582","Paolo Rossi","23/09/1956","FW"
"1982","Italy","44625","Franco Selvaggi","15/05/1953","FW"
"1982","Italy","44125","Giovanni Galli","29/04/1958","GK"
"1982","Kuwait","45327","Ahmed Al Tarabulsi","22/03/1947","GK"
"1982","Kuwait","54642","Naim Fajah","01/10/1957","DF"
"1982","Kuwait","181180","Mahboud Mubarak","17/09/1955","DF"
"1982","Kuwait","45281","Jamal Al Qabandi","07/04/1959","DF"
"1982","Kuwait","181181","Walid Al Mubarak","18/11/1959","DF"
"1982","Kuwait","45224","Saad Al Hutti","24/05/1954","MF"
"1982","Kuwait","53758","Fathi Matar","23/05/1955","MF"
"1982","Kuwait","45189","Abdulaziz Al Balushi","16/02/1960","MF"
"1982","Kuwait","58565","Jasem Sultan","25/10/1953","FW"
"1982","Kuwait","45176","Abdulaziz Al Anbari","03/01/1954","FW"
"1982","Kuwait","45210","Nasser Al Ghanem","04/04/1961","MF"
"1982","Kuwait","45324","Yusuf Faraj","20/09/1958","MF"
"1982","Kuwait","69437","Mubarak Mubarak","01/01/1961","DF"
"1982","Kuwait","53321","Abdullah Mayuf","03/12/1953","DF"
"1982","Kuwait","45222","Sami Al Hashash","15/09/1959","DF"
"1982","Kuwait","2204","Faisal Al Dakhil","13/08/1957","FW"
"1982","Kuwait","45305","Hamud Al Shemmari","26/09/1960","DF"
"1982","Kuwait","45116","Mohamed Karam","01/01/1955","MF"
"1982","Kuwait","69438","Mouayad Al Haddad","01/01/1960","FW"
"1982","Kuwait","54378","Abdulaziz Mohammed","04/12/1962","FW"
"1982","Kuwait","44976","Adam Adam","23/09/1957","GK"
"1982","Kuwait","46068","Jassem Bahman","15/02/1958","GK"
"1982","New Zealand","59979","Richard Wilson","08/05/1956","GK"
"1982","New Zealand","48640","Glen Dods","07/07/1957","DF"
"1982","New Zealand","50782","Ricki Herbert","10/04/1961","DF"
"1982","New Zealand","59228","Brian Turner","31/07/1949","FW"
"1982","New Zealand","46953","Dave Bright","29/11/1949","DF"
"1982","New Zealand","45448","Robert Almond","16/04/1951","DF"
"1982","New Zealand","57199","Wynton Rufer","29/12/1962","FW"
"1982","New Zealand","47879","Duncan Cole","12/07/1958","MF"
"1982","New Zealand","60039","Steve Wooddin","16/01/1955","FW"
"1982","New Zealand","58575","Steve Sumner","02/04/1955","MF"
"1982","New Zealand","53488","Sam Malcolmson","02/04/1948","DF"
"1982","New Zealand","53970","Keith Mckay","08/12/1956","MF"
"1982","New Zealand","48051","Kenny Cresswell","04/06/1958","MF"
"1982","New Zealand","49028","Adrian Elrick","29/09/1949","DF"
"1982","New Zealand","50890","John Hill","07/01/1950","DF"
"1982","New Zealand","44994","Glen Adam","22/05/1959","DF"
"1982","New Zealand","46692","Allan Boath","14/12/1958","MF"
"1982","New Zealand","58069","Peter Simonsen","17/04/1959","MF"
"1982","New Zealand","53928","Billy Mcclure","04/01/1958","MF"
"1982","New Zealand","59230","Grant Turner","07/10/1958","FW"
"1982","New Zealand","69518","Barry Pickering","12/12/1956","GK"
"1982","New Zealand","59414","Frank Van Hattum","17/11/1958","GK"
"1982","Northern Ireland","174639","Pat Jennings","12/06/1945","GK"
"1982","Northern Ireland","166539","Jimmy Nicholl","28/12/1956","DF"
"1982","Northern Ireland","48672","Mal Donaghy","13/09/1957","DF"
"1982","Northern Ireland","53933","David Mccreery","16/09/1957","MF"
"1982","Northern Ireland","55106","Chris Nicholl","12/10/1946","DF"
"1982","Northern Ireland","55394","John O Neill","11/03/1958","DF"
"1982","Northern Ireland","46982","Noel Brotherston","18/11/1956","FW"
"1982","Northern Ireland","55395","Martin O Neill","01/03/1952","MF"
"1982","Northern Ireland","45793","Gerry Armstrong","23/05/1954","FW"
"1982","Northern Ireland","53965","Sam Mcilroy","02/08/1954","MF"
"1982","Northern Ireland","50531","Billy Hamilton","09/05/1957","FW"
"1982","Northern Ireland","167797","John Mcclelland","07/12/1955","DF"
"1982","Northern Ireland","55044","Sammy Nelson","01/04/1949","DF"
"1982","Northern Ireland","47369","Tommy Cassidy","18/11/1950","MF"
"1982","Northern Ireland","49428","Thomas Finney","06/11/1952","MF"
"1982","Northern Ireland","44752","Norman Whiteside","07/05/1965","FW"
"1982","Northern Ireland","56343","Jim Platt","26/01/1952","GK"
"1982","Northern Ireland","69511","John Jameson","11/03/1958","MF"
"1982","Northern Ireland","50723","Felix Healey","27/09/1955","FW"
"1982","Northern Ireland","69510","Jim Cleary","27/05/1956","MF"
"1982","Northern Ireland","69509","Bobby Campbell","13/09/1956","FW"
"1982","Northern Ireland","48781","George Dunlop","16/01/1956","GK"
"1982","Peru","44944","Eusebio Acasuzo","08/04/1952","GK"
"1982","Peru","48746","Jaime Duarte","27/02/1955","DF"
"1982","Peru","57404","Rafael Salguero","10/08/1951","DF"
"1982","Peru","49816","Hugo Gastulo","09/01/1958","DF"
"1982","Peru","52902","German Leguia","02/01/1954","FW"
"1982","Peru","59530","Jose Velasquez","04/06/1952","MF"
"1982","Peru","46211","Geronimo Barbadillo","24/09/1952","FW"
"1982","Peru","48106","Cesar Cueto","16/06/1952","MF"
"1982","Peru","59288","Julio Cesar Uribe","09/05/1958","MF"
"1982","Peru","174483","Teofilo Cubillas","08/03/1949","MF"
"1982","Peru","55419","Juan Carlos Oblitas","16/02/1951","FW"
"1982","Peru","50088","Jose Gonzales Ganoza","10/07/1954","GK"
"1982","Peru","69360","Oscar Arizaga","20/08/1957","DF"
"1982","Peru","50386","Miguel Gutierrez","19/11/1956","DF"
"1982","Peru","48535","Ruben Diaz","17/04/1952","DF"
"1982","Peru","55511","Jorge Olaechea","27/08/1956","DF"
"1982","Peru","54976","Franco Navarro","10/11/1961","FW"
"1982","Peru","53483","Eduardo Malasquez","13/10/1957","MF"
"1982","Peru","52634","Guillermo La Rosa","06/06/1952","FW"
"1982","Peru","57065","Percy Rojas","16/09/1949","MF"
"1982","Peru","44542","Ramon Quiroga","23/07/1950","GK"
"1982","Peru","56844","Luis Reyna","06/05/1959","MF"
